"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0W140","2019-09-11 22:00:00","21.000","41.000","4.200","29.200","0.750","1010.500","-99.000","0.000","9.400","43.000","","33.200","","27.000",""
"C0G660","2019-09-11 22:00:00","27.000","262.000","0.500","27.400","0.960","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.700",""
"C0E750","2019-09-11 22:00:00","62.000","164.000","1.100","28.300","0.830","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","26.000",""
"C0U520","2019-09-11 22:00:00","517.000","189.000","0.300","23.200","0.990","958.800","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","21.400",""
"C0T9G0","2019-09-11 22:00:00","605.000","39.000","0.600","22.600","0.990","948.700","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","22.000",""
"C0S700","2019-09-11 22:00:00","507.000","68.000","1.000","23.700","0.940","957.700","-99.000","0.000","-99.000","-99.000","-99.000","28.500","","22.400",""
"C0Z310","2019-09-11 22:00:00","59.000","349.000","0.700","25.700","0.920","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.700",""
"C0V610","2019-09-11 22:00:00","22.000","232.000","1.000","29.600","0.810","1008.500","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.600",""
"C0E610","2019-09-11 22:00:00","850.000","0.000","0.000","23.300","0.910","919.300","-99.000","0.000","-99.000","-99.000","-99.000","26.900","","21.400",""
"C0R280","2019-09-11 22:00:00","242.000","58.000","1.700","25.300","-99.000","983.500","-99.000","2.500","-99.000","-99.000","-99.000","28.800","","23.700",""
"C0V450","2019-09-11 22:00:00","51.000","0.000","0.100","27.400","0.990","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.500",""
"C0M720","2019-09-11 22:00:00","225.000","132.000","0.500","26.400","0.890","985.700","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","23.600",""
"C0AD10","2019-09-11 22:00:00","27.000","119.000","3.300","29.200","0.690","1008.700","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","28.600",""
"C0Z180","2019-09-11 22:00:00","34.000","321.000","0.700","27.500","0.750","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.800",""
"C0K420","2019-09-11 22:00:00","42.000","215.000","0.800","28.300","0.890","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.700",""
"C0D540","2019-09-11 22:00:00","227.000","0.000","0.000","24.800","0.960","986.100","-99.000","0.000","-99.000","-99.000","-99.000","33.200","","22.800",""
"C0E590","2019-09-11 22:00:00","40.000","106.000","1.200","26.500","1.000","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.800",""
"C0Z330","2019-09-11 22:00:00","488.000","356.000","0.400","23.200","0.880","960.600","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","22.500",""
"C0R580","2019-09-11 22:00:00","10.000","109.000","2.000","26.700","-99.000","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","24.000",""
"C0S810","2019-09-11 22:00:00","65.000","3.000","0.900","26.800","0.790","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.400",""
"C0V820","2019-09-11 22:00:00","441.000","0.000","0.200","25.000","0.920","964.600","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","20.900",""
"C0K490","2019-09-11 22:00:00","91.000","118.000","0.500","27.300","0.850","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.800",""
"C0SA20","2019-09-11 22:00:00","857.000","352.000","1.700","21.800","1.000","918.900","-99.000","0.500","-99.000","-99.000","-99.000","25.100","","20.300",""
"CM0140","2019-09-11 22:00:00","26.000","46.000","1.100","28.700","0.670","1010.000","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","26.500",""
"C0AC80","2019-09-11 22:00:00","40.000","73.000","2.300","28.300","0.770","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","25.700",""
"C0M810","2019-09-11 22:00:00","1354.000","203.000","0.500","20.100","0.970","867.000","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","17.900",""
"C0I360","2019-09-11 22:00:00","300.000","29.000","1.600","25.700","0.880","976.700","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.500",""
"C0C620","2019-09-11 22:00:00","19.000","81.000","3.100","28.100","0.780","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","36.300","","24.300",""
"C0G790","2019-09-11 22:00:00","27.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0M850","2019-09-11 22:00:00","695.000","241.000","0.500","23.700","0.990","934.300","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","20.500",""
"C0UA20","2019-09-11 22:00:00","2619.000","150.000","0.400","12.500","0.570","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","20.500","","11.100",""
"C0F9V0","2019-09-11 22:00:00","525.000","179.000","1.500","25.900","0.890","953.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","22.800",""
"C0T900","2019-09-11 22:00:00","160.000","271.000","0.400","24.900","0.850","994.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","23.900",""
"C0K440","2019-09-11 22:00:00","35.000","252.000","0.400","28.100","0.910","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.900",""
"C0Z250","2019-09-11 22:00:00","1124.000","0.000","0.100","19.500","0.980","892.200","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","18.500",""
"C0F0A0","2019-09-11 22:00:00","3587.000","258.000","1.700","8.000","0.390","668.200","-99.000","0.000","-99.000","-99.000","-99.000","13.300","","4.500",""
"C0G860","2019-09-11 22:00:00","45.000","158.000","0.800","28.500","0.810","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","26.200",""
"C0V790","2019-09-11 22:00:00","410.000","180.000","0.600","25.900","0.810","965.300","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","21.800",""
"C0V740","2019-09-11 22:00:00","60.000","0.000","0.200","28.200","0.850","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","23.300",""
"C0Z200","2019-09-11 22:00:00","153.000","192.000","0.300","25.800","0.990","997.200","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","23.100",""
"C0K520","2019-09-11 22:00:00","10.000","16.000","0.400","28.500","0.890","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.300",""
"C0X250","2019-09-11 22:00:00","33.000","0.000","0.000","28.900","0.810","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","24.100",""
"C0S940","2019-09-11 22:00:00","150.000","1.000","0.700","26.200","0.810","995.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","25.500",""
"CM0110","2019-09-11 22:00:00","7.000","217.000","0.700","28.800","0.820","1009.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","25.900",""
"C0A970","2019-09-11 22:00:00","96.000","143.000","2.100","26.700","0.990","1003.100","-99.000","0.500","-99.000","-99.000","-99.000","32.200","","24.700",""
"C0M700","2019-09-11 22:00:00","150.000","83.000","0.800","26.300","0.940","994.800","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","23.200",""
"C0U990","2019-09-11 22:00:00","31.000","259.000","0.500","27.600","0.880","1010.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.400",""
"C0D590","2019-09-11 22:00:00","143.000","70.000","1.000","27.500","0.720","995.300","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.000",""
"C0S790","2019-09-11 22:00:00","236.000","8.000","1.000","24.700","0.930","987.400","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","23.200",""
"C0A570","2019-09-11 22:00:00","360.000","89.000","1.900","23.800","0.940","973.100","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","22.700",""
"C0M800","2019-09-11 22:00:00","440.000","0.000","0.000","25.100","0.900","963.100","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","20.700",""
"C0E870","2019-09-11 22:00:00","34.000","95.000","0.800","27.400","0.900","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","25.200",""
"C0V490","2019-09-11 22:00:00","20.000","317.000","0.400","29.100","0.850","1009.100","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.900",""
"C0M710","2019-09-11 22:00:00","15.000","0.000","0.000","28.900","0.830","1009.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","25.200",""
"C0D570","2019-09-11 22:00:00","15.000","182.000","0.300","27.000","0.890","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.500",""
"C0S910","2019-09-11 22:00:00","212.000","31.000","4.100","26.700","0.990","988.800","-99.000","1.500","12.300","12.000","","28.700","","25.300",""
"C0M650","2019-09-11 22:00:00","20.000","0.000","0.000","28.400","0.860","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","24.000",""
"C0K280","2019-09-11 22:00:00","23.000","177.000","0.300","28.100","0.920","1010.200","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","24.300",""
"C0X310","2019-09-11 22:00:00","9.000","82.000","0.600","28.700","0.850","1010.600","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","24.900",""
"C0A9C0","2019-09-11 22:00:00","35.000","115.000","3.300","28.900","0.730","1008.600","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","28.400",""
"C0V810","2019-09-11 22:00:00","32.000","0.000","0.000","28.700","0.940","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","25.300",""
"C0E730","2019-09-11 22:00:00","26.000","129.000","0.800","28.200","0.850","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","25.200",""
"C0V770","2019-09-11 22:00:00","26.000","77.000","0.700","29.000","0.840","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","24.100",""
"C0UA10","2019-09-11 22:00:00","1711.000","0.000","0.200","17.400","1.000","835.400","-99.000","0.500","-99.000","-99.000","-99.000","22.600","","14.600",""
"C0R660","2019-09-11 22:00:00","20.000","167.000","1.100","27.600","-99.000","1009.600","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.200",""
"C0M640","2019-09-11 22:00:00","155.000","137.000","1.300","27.500","0.900","993.400","-99.000","0.000","-99.000","-99.000","-99.000","33.400","","24.100",""
"C0S660","2019-09-11 22:00:00","794.000","0.000","0.000","22.200","0.930","927.400","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","19.200",""
"C0AD40","2019-09-11 22:00:00","32.000","56.000","2.500","28.600","0.720","1007.900","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.800",""
"C0UA00","2019-09-11 22:00:00","392.000","0.000","0.000","24.500","0.990","970.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","22.300",""
"C0I080","2019-09-11 22:00:00","536.000","0.000","0.000","24.300","0.920","954.700","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","20.900",""
"C0UA30","2019-09-11 22:00:00","1397.000","138.000","0.600","17.800","0.990","863.800","-99.000","0.000","-99.000","-99.000","-99.000","22.800","","17.200",""
"C0Z270","2019-09-11 22:00:00","343.000","342.000","1.600","24.900","0.930","975.500","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","23.600",""
"C0G750","2019-09-11 22:00:00","31.000","187.000","0.600","27.900","0.920","1008.100","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.400",""
"C0G830","2019-09-11 22:00:00","27.000","200.000","1.100","27.900","1.000","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","34.100","","24.800",""
"C0E810","2019-09-11 22:00:00","53.000","155.000","0.300","26.500","0.980","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.500",""
"C0R640","2019-09-11 22:00:00","21.000","319.000","0.600","29.200","0.850","1009.600","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","24.900",""
"C0D580","2019-09-11 22:00:00","120.000","0.000","0.000","23.500","0.980","996.600","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","21.300",""
"C0M660","2019-09-11 22:00:00","40.000","0.000","0.000","28.600","0.870","1006.700","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","24.300",""
"C0K330","2019-09-11 22:00:00","38.000","200.000","0.300","28.400","0.890","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","24.600",""
"C0E830","2019-09-11 22:00:00","37.000","106.000","0.900","28.900","0.880","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","27.200",""
"C0R420","2019-09-11 22:00:00","504.000","110.000","3.900","23.300","-99.000","951.600","-99.000","0.500","-99.000","-99.000","-99.000","25.900","","21.600",""
"C0X290","2019-09-11 22:00:00","10.000","121.000","1.300","29.000","0.840","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.100",""
"C0U760","2019-09-11 22:00:00","22.000","0.000","0.000","25.000","0.990","1012.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","23.700",""
"C0U780","2019-09-11 22:00:00","15.000","208.000","0.700","27.900","0.760","1012.000","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","25.300",""
"C0H9C0","2019-09-11 22:00:00","3402.000","102.000","3.300","8.700","0.700","680.300","-99.000","0.000","-99.000","-99.000","-99.000","19.500","","8.500",""
"C0V650","2019-09-11 22:00:00","28.000","261.000","0.900","29.100","0.800","1009.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.200",""
"C0K470","2019-09-11 22:00:00","97.000","118.000","1.500","26.000","0.990","999.700","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","23.600",""
"C0T9N0","2019-09-11 22:00:00","261.000","28.000","1.200","25.600","0.890","983.900","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","22.800",""
"C0Z070","2019-09-11 22:00:00","247.000","356.000","2.600","25.500","0.990","985.200","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.100",""
"C0Z280","2019-09-11 22:00:00","224.000","0.000","0.000","25.600","0.850","989.100","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","23.000",""
"C0SA40","2019-09-11 22:00:00","200.000","337.000","1.300","25.900","0.890","990.500","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","23.300",""
"C0V440","2019-09-11 22:00:00","27.000","0.000","0.100","27.900","0.760","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","23.300",""
"C0R490","2019-09-11 22:00:00","49.000","213.000","0.600","28.600","0.810","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","24.100",""
"C0B010","2019-09-11 22:00:00","38.000","56.000","1.800","28.400","0.830","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","27.100",""
"C0X230","2019-09-11 22:00:00","29.000","271.000","0.300","28.300","0.820","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","32.800","","23.900",""
"C0S770","2019-09-11 22:00:00","375.000","108.000","1.100","24.800","0.900","970.500","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","23.000",""
"C0H890","2019-09-11 22:00:00","440.000","0.000","0.000","26.200","0.880","961.600","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.000",""
"C0K480","2019-09-11 22:00:00","56.000","242.000","0.700","28.300","0.890","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.000",""
"C0R540","2019-09-11 22:00:00","17.000","91.000","1.200","27.500","0.870","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","33.000","","24.300",""
"C0Z160","2019-09-11 22:00:00","124.000","28.000","0.300","26.400","0.870","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","18.900",""
"C0AH50","2019-09-11 22:00:00","275.000","92.000","5.200","26.800","0.990","981.200","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","26.000",""
"C0F850","2019-09-11 22:00:00","379.000","0.000","0.100","26.200","0.890","967.800","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","22.800",""
"C0G800","2019-09-11 22:00:00","15.000","262.000","0.600","27.800","0.970","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","25.200",""
"C0U890","2019-09-11 22:00:00","116.000","266.000","1.400","25.900","0.990","1001.400","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","24.200",""
"C0F860","2019-09-11 22:00:00","2215.000","79.000","0.500","14.300","1.000","783.900","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","12.900",""
"CM0170","2019-09-11 22:00:00","106.000","88.000","1.200","25.900","0.940","999.700","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","22.800",""
"C0B020","2019-09-11 22:00:00","86.000","99.000","5.000","27.900","0.990","1001.600","-99.000","0.500","-99.000","-99.000","-99.000","31.000","","25.400",""
"C0I390","2019-09-11 22:00:00","1184.000","99.000","1.300","20.800","0.920","886.500","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","17.500",""
"C0T9D0","2019-09-11 22:00:00","7.000","0.000","0.100","24.900","0.990","1013.200","-99.000","0.000","-99.000","-99.000","-99.000","34.800","","23.500",""
"C0E520","2019-09-11 22:00:00","320.000","0.000","0.000","24.400","1.000","975.800","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","22.400",""
"C0C460","2019-09-11 22:00:00","482.000","131.000","0.300","26.900","0.590","958.500","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","22.100",""
"C0AI40","2019-09-11 22:00:00","37.000","81.000","3.400","29.300","0.690","1008.400","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","28.800",""
"C0O930","2019-09-11 22:00:00","69.000","216.000","0.300","26.500","0.910","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","21.900",""
"C0T870","2019-09-11 22:00:00","135.000","0.000","0.000","23.800","0.940","998.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","21.800",""
"C0A920","2019-09-11 22:00:00","196.000","87.000","3.000","26.600","1.000","990.000","-99.000","0.000","8.800","126.000","","31.300","","25.000",""
"C0A940","2019-09-11 22:00:00","49.000","0.000","0.200","27.900","0.950","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.900",""
"C0S740","2019-09-11 22:00:00","289.000","29.000","1.600","24.900","0.930","981.200","-99.000","0.000","-99.000","-99.000","-99.000","32.000","","22.700",""
"C0U980","2019-09-11 22:00:00","573.000","141.000","2.800","24.000","1.000","951.200","-99.000","2.000","-99.000","-99.000","-99.000","28.700","","22.700",""
"C0V250","2019-09-11 22:00:00","298.000","86.000","0.600","24.900","0.970","978.600","-99.000","0.000","-99.000","-99.000","-99.000","32.900","","21.400",""
"C0AH70","2019-09-11 22:00:00","34.000","78.000","2.200","29.100","0.700","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","28.200",""
"C0M760","2019-09-11 22:00:00","40.000","343.000","0.400","28.900","0.900","1006.400","-99.000","0.500","-99.000","-99.000","-99.000","34.600","","24.500",""
"C0O950","2019-09-11 22:00:00","4.000","0.000","0.000","28.600","0.860","1009.700","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","24.700",""
"C0F9A0","2019-09-11 22:00:00","425.000","0.000","0.100","26.000","0.890","963.300","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","23.200",""
"C0A9F0","2019-09-11 22:00:00","35.000","90.000","2.600","28.600","0.890","1009.000","-99.000","0.000","-99.000","-99.000","-99.000","34.700","","28.100",""
"C0I460","2019-09-11 22:00:00","110.000","209.000","1.900","27.500","0.850","998.700","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","25.300",""
"C0W160","2019-09-11 22:00:00","49.000","53.000","15.600","28.100","0.860","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","27.900",""
"C0E420","2019-09-11 22:00:00","19.000","0.000","0.000","27.500","0.820","1006.300","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.900",""
"C0R190","2019-09-11 22:00:00","32.000","162.000","0.300","26.400","0.910","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","34.500","","22.700",""
"C0I010","2019-09-11 22:00:00","1562.000","53.000","1.000","18.700","0.840","849.500","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","16.300",""
"C0F930","2019-09-11 22:00:00","100.000","120.000","0.700","28.600","1.000","999.200","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","27.100",""
"C0X180","2019-09-11 22:00:00","62.000","137.000","0.600","27.300","0.990","1003.600","-99.000","4.500","-99.000","-99.000","-99.000","34.100","","23.500",""
"C0ACA0","2019-09-11 22:00:00","25.000","48.000","2.400","28.700","0.740","1008.300","-99.000","0.000","7.700","78.000","","34.600","","28.200",""
"C0X260","2019-09-11 22:00:00","39.000","0.000","0.000","28.600","0.830","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","23.600",""
"C0K500","2019-09-11 22:00:00","12.000","6.000","0.500","28.800","0.890","1008.200","-99.000","0.000","-99.000","-99.000","-99.000","33.700","","24.200",""
"CM0010","2019-09-11 22:00:00","68.000","161.000","0.500","27.800","-99.000","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","34.200","","25.700",""
"C0O990","2019-09-11 22:00:00","18.000","139.000","0.900","27.900","0.990","1008.800","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","22.900",""
"C0E430","2019-09-11 22:00:00","258.000","180.000","0.300","24.900","0.960","985.200","-99.000","0.500","-99.000","-99.000","-99.000","31.100","","22.800",""
"C0D390","2019-09-11 22:00:00","146.000","0.000","0.000","26.200","0.780","992.600","-99.000","0.000","-99.000","-99.000","-99.000","34.000","","24.000",""
"C0T9F0","2019-09-11 22:00:00","251.000","0.000","0.100","24.800","0.920","985.000","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","23.200",""
"C0R350","2019-09-11 22:00:00","35.000","47.000","4.300","28.100","0.840","1006.900","-99.000","0.000","9.900","64.000","","31.500","","26.000",""
"C0K550","2019-09-11 22:00:00","15.000","0.000","0.000","28.300","0.900","1009.200","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.200",""
"C0C670","2019-09-11 22:00:00","250.000","51.000","4.000","27.300","0.680","982.900","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.300",""
"C0A980","2019-09-11 22:00:00","11.000","115.000","2.100","28.900","0.720","1011.600","-99.000","0.000","-99.000","-99.000","-99.000","34.900","","28.100",""
"C0UA60","2019-09-11 22:00:00","566.000","284.000","3.100","23.200","0.840","950.700","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","22.200",""
"C0V720","2019-09-11 22:00:00","15.000","301.000","0.800","29.700","0.790","1009.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","25.100",""
"C0C480","2019-09-11 22:00:00","105.000","122.000","1.500","29.300","0.680","999.500","-99.000","0.000","-99.000","-99.000","-99.000","36.800","","27.300",""
"C0S900","2019-09-11 22:00:00","27.000","51.000","2.100","28.600","0.820","1009.200","-99.000","1.000","9.600","64.000","","30.500","","26.900",""
"C0SA00","2019-09-11 22:00:00","466.000","99.000","2.100","23.800","1.000","960.400","-99.000","0.500","-99.000","-99.000","-99.000","28.400","","21.800",""
"C0V730","2019-09-11 22:00:00","33.000","233.000","0.500","29.100","0.940","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","33.100","","24.700",""
"C0G730","2019-09-11 22:00:00","27.000","210.000","1.000","28.300","0.950","1008.300","-99.000","0.000","-99.000","-99.000","-99.000","33.300","","24.600",""
"C0Z300","2019-09-11 22:00:00","182.000","110.000","0.900","25.800","0.990","994.000","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","22.800",""
"C0H9A0","2019-09-11 22:00:00","1595.000","304.000","0.800","17.400","0.990","847.300","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","16.100",""
"C0S840","2019-09-11 22:00:00","22.000","55.000","3.500","28.400","0.870","1011.300","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.600",""
"C0Z150","2019-09-11 22:00:00","27.000","0.000","0.000","27.800","0.830","1010.700","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0W170","2019-09-11 22:00:00","42.000","56.000","3.200","27.800","0.830","1008.000","-99.000","0.000","9.800","68.000","","30.100","","27.500",""
"C0E540","2019-09-11 22:00:00","32.000","199.000","0.600","26.900","0.940","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","33.500","","25.100",""
"C0D660","2019-09-11 22:00:00","65.000","91.000","2.000","28.800","0.670","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","26.600",""
"C0U650","2019-09-11 22:00:00","442.000","319.000","0.800","23.900","0.950","964.900","-99.000","0.000","-99.000","-99.000","-99.000","28.400","","22.800",""
"C0G810","2019-09-11 22:00:00","26.000","237.000","0.500","29.700","0.870","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","35.500","","26.500",""
"C0F9Z0","2019-09-11 22:00:00","3193.000","183.000","2.000","11.300","0.450","700.300","-99.000","0.000","-99.000","-99.000","-99.000","18.900","","9.500",""
"C0M410","2019-09-11 22:00:00","245.000","0.000","0.200","26.100","1.000","980.000","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","21.700",""
"C0I410","2019-09-11 22:00:00","180.000","198.000","1.100","26.700","0.880","990.300","-99.000","0.000","-99.000","-99.000","-99.000","33.900","","24.000",""
"C0K250","2019-09-11 22:00:00","12.000","219.000","0.400","26.900","0.960","1009.400","-99.000","0.000","-99.000","-99.000","-99.000","35.000","","23.300",""
"C0AH80","2019-09-11 22:00:00","68.000","58.000","0.700","26.400","0.870","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","25.200",""
"C0V640","2019-09-11 22:00:00","35.000","237.000","1.000","30.200","0.810","1007.200","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0S920","2019-09-11 22:00:00","98.000","326.000","0.600","26.900","0.910","996.700","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.200",""
"C0S830","2019-09-11 22:00:00","288.000","6.000","1.100","26.000","0.790","981.900","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","24.700",""
"C0V800","2019-09-11 22:00:00","256.000","305.000","0.500","26.900","0.870","981.000","-99.000","0.000","-99.000","-99.000","-99.000","34.300","","22.600",""
"C0R140","2019-09-11 22:00:00","740.000","0.000","0.000","22.500","0.840","932.600","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","21.500",""
"C0K410","2019-09-11 22:00:00","20.000","277.000","0.600","28.800","0.870","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","33.600","","24.300",""
"C0W150","2019-09-11 22:00:00","42.000","67.000","2.900","29.800","0.760","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","33.800","","28.200",""
"C0AH90","2019-09-11 22:00:00","660.000","0.000","0.000","22.300","0.990","943.100","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","20.100",""
"C0F9K0","2019-09-11 22:00:00","30.000","152.000","2.000","28.700","0.870","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","26.400",""
"C0H990","2019-09-11 22:00:00","3076.000","100.000","0.700","10.400","0.590","709.300","-99.000","0.000","-99.000","-99.000","-99.000","21.100","","9.700",""
"C0V260","2019-09-11 22:00:00","126.000","79.000","0.900","27.600","0.870","997.400","-99.000","0.000","-99.000","-99.000","-99.000","36.000","","23.200",""
"C0S970","2019-09-11 22:00:00","19.000","50.000","2.000","28.300","0.750","1009.900","-99.000","0.000","-99.000","-99.000","-99.000","29.800","","24.900",""
